order_date,picklist_no,sku,store_id,bin,bin_rank
2025-11-10,PL_377,70160,353631,LD-AM-B1-B15-18-E3,1
2025-11-10,PL_377,238059,400697,LD-AM-A1-A15-04-B3,2
2025-11-10,PL_377,134594,396766,LD-AM-A1-A15-16-D3,3
2025-11-10,PL_377,3739,400697,LD-AM-B1-B15-02-C3,4
2025-11-10,PL_377,241528,401312,LD-AM-A1-A15-06-E1,5
2025-11-10,PL_377,17996,353631,LD-AN-B1-B16-17-E3,6
2025-11-10,PL_377,20384,399046,LD-AN-B1-B16-03-A3,7
2025-11-10,PL_377,16549,337626,LD-AN-A1-A16-10-A3,8
2025-11-10,PL_377,16549,395105,LD-AN-A1-A16-10-A3,9
2025-11-10,PL_377,184005,353631,LD-AN-B1-B16-18-E1,10
2025-11-10,PL_377,173134,399046,LD-AN-A1-A16-09-C1,11
2025-11-10,PL_377,232911,400418,LD-AN-B1-B16-05-B3,12
2025-11-10,PL_377,11047,395105,LD-AN-A1-A16-15-A1,13
2025-11-10,PL_377,25610,400793,LD-AN-A1-A16-09-C2,14
2025-11-10,PL_377,20449,395105,LD-AN-A1-A16-07-D1,15
2025-11-10,PL_377,133093,396766,LD-AN-A1-A16-01-C2,16
2025-11-10,PL_377,11298,395105,LD-AO-A1-A17-15-B2,17
2025-11-10,PL_377,5456,400793,LD-AO-A1-A17-08-A3,18
2025-11-10,PL_377,20713,396766,LD-AO-B1-B17-15-E1,19
2025-11-10,PL_377,61924,401004,LD-AO-A1-A17-09-D1,20
2025-11-10,PL_377,60773,396766,LD-AO-A1-A17-16-B3,21
2025-11-10,PL_377,16100,396766,LD-AO-A1-A17-15-A1,22
2025-11-10,PL_377,177613,399046,LD-AO-B1-B17-05-D1,23
2025-11-10,PL_377,3771,400156,LD-AP-A1-A18-12-E1,24
2025-11-10,PL_377,14975,337626,LD-AP-A1-A18-13-C2,25
2025-11-10,PL_377,223872,396766,LD-AP-A1-A18-12-C3,26
2025-11-10,PL_377,70,353631,LD-AP-A1-A18-16-C3,27
2025-11-10,PL_377,153317,401312,LD-AP-A1-A18-14-C1,28
2025-11-10,PL_377,204266,400793,LD-AQ-A1-A19-06-E3,29
2025-11-10,PL_377,4035,337626,LD-AQ-A1-A19-14-A3,30
2025-11-10,PL_377,165908,401312,LD-AQ-B1-B19-13-E3,31
2025-11-10,PL_377,250871,396766,LD-AQ-B1-B19-14-C2,32
2025-11-10,PL_377,4696,400697,LD-AR-A1-A20-06-A1,33
2025-11-10,PL_377,81768,400793,LD-AR-A1-A20-12-D1,34
2025-11-10,PL_377,170683,353631,LD-AR-B1-B20-03-B2,35
2025-11-10,PL_377,101555,395105,LD-AR-A1-A20-07-B1,36
2025-11-10,PL_377,5028,353631,LD-AR-A1-A20-01-B2,37
2025-11-10,PL_377,11178,396766,LD-AR-A1-A20-15-C2,38
2025-11-10,PL_377,104957,353631,LD-AR-B1-B20-17-D1,39
2025-11-10,PL_377,235888,353631,LD-AR-B1-B20-13-D2,40
2025-11-10,PL_377,231152,399046,LD-AR-A1-A20-02-B3,41
2025-11-10,PL_377,13271,398161,LD-AS-A1-A21-07-E1,42
