order_date,picklist_no,sku,store_id,bin,bin_rank
2025-11-23,PL_182,17212,396446,LD-AA-G3-A3-A1-10-F,1
2025-11-23,PL_182,22689,394413,LD-AB-G3-A3-A2-11-C,2
2025-11-23,PL_182,16667,392424,LD-AB-G3-A3-A2-16-C,3
2025-11-23,PL_182,24306,392424,LD-AB-G3-A3-A2-11-F,4
2025-11-23,PL_182,20411,399816,LD-AC-G3-A3-A3-09-F,5
2025-11-23,PL_182,329,392424,LD-AD-G3-A3-A4-14-C,6
2025-11-23,PL_182,19688,395468,LD-AD-G3-A3-A4-08-A,7
2025-11-23,PL_182,14653,396467,LD-AD-G3-A3-A4-12-F,8
2025-11-23,PL_182,19126,396467,LD-AE-G3-A3-A5-14-A,9
2025-11-23,PL_182,20208,400698,LD-AE-G3-A3-A5-08-C,10
2025-11-23,PL_182,252376,400976,LD-AG-G3-A3-A7-10-B,11
2025-11-23,PL_182,24096,396467,LD-AG-G3-A3-A7-10-F,12
2025-11-23,PL_182,22425,400156,LD-AH-G3-A3-A8-13-E,13
2025-11-23,PL_182,21150,395983,LD-AH-G3-A3-A8-16-A,14
2025-11-23,PL_182,21150,399816,LD-AH-G3-A3-A8-16-A,15
2025-11-23,PL_182,20991,400156,LD-AH-G3-A3-A8-13-D,16
2025-11-23,PL_182,220,396467,LD-AH-G3-A3-A8-13-C,17
2025-11-23,PL_182,19115,401309,LD-AH-G3-A3-A8-09-A,18
2025-11-23,PL_182,22537,392424,LD-AH-G3-A3-A8-15-A,19
2025-11-23,PL_182,18846,396467,LD-AH-G3-A3-A8-05-A,20
2025-11-23,PL_182,14138,396467,LD-AH-G3-A3-A8-10-B,21
2025-11-23,PL_182,18639,400976,LD-AI-G3-A3-A9-05-E,22
2025-11-23,PL_182,24256,392424,LD-AI-G3-A3-A9-15-F,23
2025-11-23,PL_182,12917,399816,LD-AI-G3-A3-A9-11-F,24
2025-11-23,PL_182,231066,394413,LD-AJ-G3-A3-A10-05-C,25
2025-11-23,PL_182,25009,395983,LD-AJ-G3-A3-A10-13-C,26
2025-11-23,PL_182,232950,396467,LD-AK-G3-A3-A11-13-E,27
2025-11-23,PL_182,15165,396467,LD-AK-G3-A3-A11-04-F,28
2025-11-23,PL_182,12997,396446,LD-AK-G3-A3-A11-08-C,29
2025-11-23,PL_182,22540,394413,LD-AL-G3-A3-A12-07-A,30
2025-11-23,PL_182,22540,395468,LD-AL-G3-A3-A12-07-A,31
2025-11-23,PL_182,602,401309,LD-AL-G3-A3-A12-12-B,32
2025-11-23,PL_182,20608,396446,LD-AL-G3-A3-A12-15-A,33
2025-11-23,PL_182,19487,399816,LD-AL-G3-A3-A12-05-F,34
2025-11-23,PL_182,19999,395983,LD-AL-G3-A3-A12-01-B,35
2025-11-23,PL_182,20039,392424,LD-AL-G3-A3-A12-09-D,36
2025-11-23,PL_182,23250,396467,LD-AL-G3-A3-A12-10-E,37
2025-11-23,PL_182,22196,396446,LD-AM-A3-A15-14-B1,38
2025-11-23,PL_182,1259,392424,LD-AM-G3-A3-A15-11-B,39
2025-11-23,PL_182,572,396446,LD-AM-A3-A15-04-B1,40
2025-11-23,PL_182,21094,396446,LD-AM-G3-A3-A13-12-E,41
2025-11-23,PL_182,20265,400156,LD-AM-G3-A3-A13-06-B,42
2025-11-23,PL_182,21177,399816,LD-AM-G3-A3-A13-06-E,43
2025-11-23,PL_182,1188,394413,LD-AN-A3-A16-07-A1,44
2025-11-23,PL_182,543,395468,LD-AN-A3-A16-03-D3,45
2025-11-23,PL_182,20544,399816,LD-AN-G3-A3-A14-11-C,46
2025-11-23,PL_182,20456,400698,LD-AN-A3-A16-10-B1,47
2025-11-23,PL_182,259601,395468,LD-AN-A3-A16-12-A2,48
2025-11-23,PL_182,232181,392424,LD-AN-A3-A16-11-B2,49
2025-11-23,PL_182,245004,395468,LD-AN-G3-A3-A14-14-F,50
2025-11-23,PL_182,23080,396467,LD-AO-A3-A17-05-D1,51
2025-11-23,PL_182,259740,394413,LD-AO-A3-A17-06-E1,52
2025-11-23,PL_182,243914,400698,LD-AO-A3-A17-05-D2,53
2025-11-23,PL_182,18856,396467,LD-AO-A3-A17-16-D3,54
2025-11-23,PL_182,22401,395468,LD-AP-A3-A18-08-E2,55
2025-11-23,PL_182,20394,400976,LD-AP-A3-A18-15-C1,56
2025-11-23,PL_182,130,395983,LD-AP-A3-A18-07-D1,57
2025-11-23,PL_182,130,401309,LD-AP-A3-A18-07-D1,58
2025-11-23,PL_182,18966,395983,LD-AP-A3-A18-14-B1,59
2025-11-23,PL_182,14617,400698,LD-AQ-A3-A19-15-B3,60
2025-11-23,PL_182,13193,400698,LD-AQ-A3-A19-04-D2,61
2025-11-23,PL_182,22491,401309,LD-AR-A3-A20-07-E3,62
2025-11-23,PL_182,21814,396446,LD-AR-A3-A20-11-C3,63
2025-11-23,PL_182,235494,400698,LD-AS-A3-A21-15-B1,64
2025-11-23,PL_182,237302,400156,LD-AS-A3-A21-01-A3,65
2025-11-23,PL_182,17180,400976,LD-AC-G3-A3-A3-05-B,66
2025-11-23,PL_182,23105,396446,LD-AC-G3-A3-A3-05-F,67
