order_date,picklist_no,sku,store_id,bin,bin_rank
2025-11-09,PL_200,879,394413,LD-AA-G3-D3-D1-18-F,1
2025-11-09,PL_200,879,396467,LD-AA-G3-D3-D1-18-F,2
2025-11-09,PL_200,3732,401309,LD-AA-G3-D3-D1-18-B,3
2025-11-09,PL_200,3732,395468,LD-AA-G3-D3-D1-18-B,4
2025-11-09,PL_200,879,395468,LD-AB-G3-D3-D2-14-B,5
2025-11-09,PL_200,8307,396446,LD-AB-G3-D3-D2-15-C,6
2025-11-09,PL_200,8307,396467,LD-AB-G3-D3-D2-15-C,7
2025-11-09,PL_200,8307,401309,LD-AB-G3-D3-D2-17-C,8
2025-11-09,PL_200,8307,395468,LD-AB-G3-D3-D2-15-C,9
2025-11-09,PL_200,8307,401309,LD-AB-G3-D3-D2-15-C,10
2025-11-09,PL_200,8307,400698,LD-AB-G3-D3-D2-15-C,11
2025-11-09,PL_200,8307,400976,LD-AB-G3-D3-D2-17-E,12
2025-11-09,PL_200,8307,395983,LD-AB-G3-D3-D2-15-C,13
2025-11-09,PL_200,8307,400156,LD-AB-G3-D3-D2-17-C,14
2025-11-09,PL_200,8307,392424,LD-AB-G3-D3-D2-15-C,15
2025-11-09,PL_200,8307,399816,LD-AB-G3-D3-D2-15-C,16
2025-11-09,PL_200,8307,392424,LD-AB-G3-D3-D2-17-E,17
2025-11-09,PL_200,90671,394413,LD-AB-G3-D3-D2-11-B,18
2025-11-09,PL_200,90671,395468,LD-AB-G3-D3-D2-11-B,19
2025-11-09,PL_200,1622,395468,LD-AB-G3-E3-E2-15-E,20
2025-11-09,PL_200,1622,400156,LD-AB-G3-E3-E2-15-E,21
2025-11-09,PL_200,1622,392424,LD-AB-G3-E3-E2-15-E,22
2025-11-09,PL_200,1622,396467,LD-AB-G3-E3-E2-15-E,23
2025-11-09,PL_200,879,392424,LD-AC-G3-D3-D3-12-A,24
2025-11-09,PL_200,30,396446,LD-AC-G3-E3-E3-13-B,25
2025-11-09,PL_200,30,399816,LD-AC-G3-E3-E3-13-B,26
2025-11-09,PL_200,30,395468,LD-AC-G3-E3-E3-13-B,27
2025-11-09,PL_200,30,400156,LD-AC-G3-E3-E3-13-B,28
2025-11-09,PL_200,30,401309,LD-AC-G3-E3-E3-13-B,29
2025-11-09,PL_200,17817,392424,LD-AD-G3-D3-D4-17-E,30
2025-11-09,PL_200,17817,396467,LD-AD-G3-D3-D4-17-E,31
2025-11-09,PL_200,17817,400156,LD-AD-G3-D3-D4-17-E,32
2025-11-09,PL_200,17817,399816,LD-AD-G3-D3-D4-17-E,33
2025-11-09,PL_200,17817,394413,LD-AD-G3-D3-D4-17-E,34
2025-11-09,PL_200,17817,395468,LD-AD-G3-D3-D4-17-E,35
2025-11-09,PL_200,879,399816,LD-AE-G3-D3-D5-05-A,36
2025-11-09,PL_200,879,392424,LD-AE-G3-D3-D5-05-A,37
2025-11-09,PL_200,5138,396467,LD-AE-G3-E3-E5-07-E,38
2025-11-09,PL_200,5138,395983,LD-AE-G3-E3-E5-07-E,39
2025-11-09,PL_200,5138,396446,LD-AE-G3-E3-E5-07-E,40
2025-11-09,PL_200,5138,399816,LD-AE-G3-E3-E5-07-E,41
2025-11-09,PL_200,5138,396446,LD-AE-G3-E3-E5-07-E,42
2025-11-09,PL_200,5138,400976,LD-AE-G3-E3-E5-07-E,43
2025-11-09,PL_200,5138,400156,LD-AE-G3-E3-E5-07-E,44
2025-11-09,PL_200,5138,392424,LD-AE-G3-E3-E5-07-E,45
2025-11-09,PL_200,3457,396446,LD-AF-G3-E3-E6-06-F,46
2025-11-09,PL_200,3457,396467,LD-AF-G3-E3-E6-06-F,47
2025-11-09,PL_200,3457,395983,LD-AF-G3-E3-E6-06-F,48
2025-11-09,PL_200,3457,399816,LD-AF-G3-E3-E6-05-C,49
