order_date,picklist_no,sku,store_id,bin,bin_rank
2025-11-24,PL_129,26081,395468,LD-AC-G3-A3-A3-08-E,1
2025-11-24,PL_129,26081,396467,LD-AC-G3-A3-A3-08-E,2
2025-11-24,PL_129,114099,400976,LD-AC-G3-A3-A3-09-C,3
2025-11-24,PL_129,75118,400156,LD-AC-G3-A3-A3-10-D,4
2025-11-24,PL_129,75118,392424,LD-AC-G3-A3-A3-10-D,5
2025-11-24,PL_129,13784,392424,LD-AD-G3-A3-A4-14-E,6
2025-11-24,PL_129,13784,400976,LD-AD-G3-A3-A4-14-E,7
2025-11-24,PL_129,13619,395983,LD-AE-G3-A3-A5-08-C,8
2025-11-24,PL_129,13619,400156,LD-AE-G3-A3-A5-08-C,9
2025-11-24,PL_129,3866,395468,LD-AE-G3-A3-A5-14-C,10
2025-11-24,PL_129,3866,396467,LD-AE-G3-A3-A5-14-C,11
2025-11-24,PL_129,23616,401309,LD-AE-G3-A3-A5-13-C,12
2025-11-24,PL_129,23616,395983,LD-AE-G3-A3-A5-13-C,13
2025-11-24,PL_129,73291,400976,LD-AF-G3-A3-A6-13-B,14
2025-11-24,PL_129,50171,401309,LD-AF-G3-A3-A6-16-A,15
2025-11-24,PL_129,244984,400156,LD-AF-G3-A3-A6-16-A,16
2025-11-24,PL_129,3906,394413,LD-AF-G3-A3-A6-12-D,17
2025-11-24,PL_129,753,400976,LD-AF-G3-A3-A6-07-B,18
2025-11-24,PL_129,753,396467,LD-AF-G3-A3-A6-07-B,19
2025-11-24,PL_129,46544,392424,LD-AH-G3-A3-A8-14-D,20
2025-11-24,PL_129,46544,395983,LD-AH-G3-A3-A8-14-D,21
2025-11-24,PL_129,14138,399816,LD-AH-G3-A3-A8-10-B,22
2025-11-24,PL_129,14138,396467,LD-AH-G3-A3-A8-10-B,23
2025-11-24,PL_129,14138,395468,LD-AH-G3-A3-A8-10-B,24
2025-11-24,PL_129,18269,394413,LD-AH-G3-A3-A8-05-E,25
2025-11-24,PL_129,18269,396467,LD-AH-G3-A3-A8-05-E,26
2025-11-24,PL_129,9350,399816,LD-AH-G3-A3-A8-12-C,27
2025-11-24,PL_129,220,401309,LD-AH-G3-A3-A8-13-C,28
2025-11-24,PL_129,19115,401309,LD-AH-G3-A3-A8-09-A,29
2025-11-24,PL_129,30115,400156,LD-AI-G3-A3-A9-05-A,30
2025-11-24,PL_129,30115,394413,LD-AI-G3-A3-A9-05-A,31
