order_date,picklist_no,sku,store_id,bin,bin_rank
2025-11-11,PL_388,81391,401312,LD-AN-E1-E16-10-C2,1
2025-11-11,PL_388,91995,353631,LD-AN-D1-D16-08-D2,2
2025-11-11,PL_388,103117,400156,LD-AN-D1-D16-08-D2,3
2025-11-11,PL_388,48186,401312,LD-AN-D1-D16-08-D2,4
2025-11-11,PL_388,172340,401312,LD-AN-E1-E16-07-E3,5
2025-11-11,PL_388,192760,401312,LD-AN-D1-D16-09-E1,6
2025-11-11,PL_388,244175,401312,LD-AN-D1-D16-05-D1,7
2025-11-11,PL_388,79521,401004,LD-AO-D1-D17-07-B1,8
2025-11-11,PL_388,90736,395105,LD-AO-D1-D17-09-C1,9
2025-11-11,PL_388,109713,401312,LD-AO-D1-D17-11-D3,10
2025-11-11,PL_388,117711,337626,LD-AO-D1-D17-07-B1,11
2025-11-11,PL_388,138662,401312,LD-AO-D1-D17-13-E3,12
2025-11-11,PL_388,128292,401312,LD-AO-D1-D17-18-E2,13
2025-11-11,PL_388,154209,395105,LD-AO-D1-D17-10-D1,14
2025-11-11,PL_388,182434,401004,LD-AO-D1-D17-07-B1,15
2025-11-11,PL_388,198171,353631,LD-AO-D1-D17-02-D3,16
2025-11-11,PL_388,244551,400490,LD-AO-D1-D17-05-C2,17
2025-11-11,PL_388,249238,401312,LD-AO-D1-D17-13-D1,18
2025-11-11,PL_388,94723,337626,LD-AP-D1-D18-06-D1,19
2025-11-11,PL_388,61442,401312,LD-AP-D1-D18-12-D3,20
2025-11-11,PL_388,155767,400793,LD-AP-D1-D18-15-D2,21
2025-11-11,PL_388,183759,401312,LD-AP-D1-D18-04-D1,22
2025-11-11,PL_388,160128,396766,LD-AP-D1-D18-13-C2,23
2025-11-11,PL_388,194602,401312,LD-AP-D1-D18-06-D1,24
2025-11-11,PL_388,230039,401004,LD-AP-D1-D18-11-D1,25
2025-11-11,PL_388,253209,395105,LD-AP-D1-D18-16-D1,26
2025-11-11,PL_388,106586,401312,LD-AQ-D1-D19-16-E2,27
2025-11-11,PL_388,109629,337626,LD-AQ-D1-D19-04-C3,28
2025-11-11,PL_388,113488,401312,LD-AQ-D1-D19-15-D2,29
2025-11-11,PL_388,116717,400697,LD-AQ-C1-C19-03-C2,30
2025-11-11,PL_388,140782,398161,LD-AQ-D1-D19-01-C1,31
2025-11-11,PL_388,137267,399046,LD-AQ-D1-D19-05-C1,32
2025-11-11,PL_388,160403,399046,LD-AQ-D1-D19-01-C1,33
2025-11-11,PL_388,193313,401312,LD-AQ-D1-D19-12-D2,34
2025-11-11,PL_388,215503,400490,LD-AQ-D1-D19-04-C3,35
2025-11-11,PL_388,218908,401312,LD-AQ-D1-D19-03-D1,36
2025-11-11,PL_388,235500,337626,LD-AQ-D1-D19-07-D1,37
2025-11-11,PL_388,110693,401004,LD-AR-D1-D20-03-D3,38
2025-11-11,PL_388,114591,401312,LD-AR-C1-C20-03-D2,39
2025-11-11,PL_388,123639,399046,LD-AR-D1-D20-01-E2,40
2025-11-11,PL_388,165534,401004,LD-AR-C1-C20-02-C3,41
2025-11-11,PL_388,185612,401312,LD-AR-D1-D20-08-E3,42
2025-11-11,PL_388,209561,401312,LD-AR-D1-D20-01-E2,43
2025-11-11,PL_388,258595,401312,LD-AR-D1-D20-02-C2,44
2025-11-11,PL_388,213446,401312,LD-AS-D1-D21-09-D1,45
2025-11-11,PL_388,244962,401312,LD-AS-D1-D21-11-E1,46
2025-11-11,PL_388,252651,399046,LD-AS-D1-D21-11-D1,47
