order_date,picklist_no,sku,store_id,bin,bin_rank
2025-12-02,PL_129,7321,400061,HD-R9-G0-PL-01-K,1
2025-12-02,PL_129,7321,399370,HD-R9-G0-PL-01-K,2
2025-12-02,PL_129,7321,394577,HD-R9-G0-PL-01-K,3
2025-12-02,PL_129,7321,392645,HD-R9-G0-PL-01-K,4
2025-12-02,PL_129,504,400061,HD-R9-G0-PL-01-L,5
2025-12-02,PL_129,504,400356,HD-R9-G0-PL-01-L,6
2025-12-02,PL_129,504,400989,HD-R9-G0-PL-01-L,7
2025-12-02,PL_129,504,396857,HD-R9-G0-PL-01-L,8
2025-12-02,PL_129,504,398161,HD-R9-G0-PL-01-L,9
2025-12-02,PL_129,504,394577,HD-R9-G0-PL-01-L,10
2025-12-02,PL_129,253370,400989,HD-R9-G0-PL-01-E,11
2025-12-02,PL_129,253370,392645,HD-R9-G0-PL-01-E,12
2025-12-02,PL_129,161435,400989,HD-R14-G3-PL-01-D,13
2025-12-02,PL_129,161435,394542,HD-R14-G3-PL-01-D,14
2025-12-02,PL_129,161435,400989,HD-R14-G3-PL-01-D,15
