order_date,picklist_no,sku,store_id,bin,bin_rank
2025-11-14,PL_168,6462,394413,LD-AO-E0-E17-05-A3,1
2025-11-14,PL_168,226802,392424,LD-AO-E0-E17-07-C2,2
2025-11-14,PL_168,75470,395983,LD-AP-E0-E18-16-A1,3
2025-11-14,PL_168,75470,396446,LD-AP-E0-E18-16-A1,4
2025-11-14,PL_168,75470,395468,LD-AP-E0-E18-16-A1,5
2025-11-14,PL_168,75470,392424,LD-AP-E0-E18-16-A1,6
2025-11-14,PL_168,19521,392424,LD-AP-E0-E18-06-D2,7
2025-11-14,PL_168,19521,392424,LD-AP-E0-E18-06-D1,8
2025-11-14,PL_168,19521,396467,LD-AP-E0-E18-06-E3,9
2025-11-14,PL_168,19521,396467,LD-AP-E0-E18-06-D1,10
2025-11-14,PL_168,108990,395468,LD-AP-E0-E18-09-D3,11
2025-11-14,PL_168,108990,395983,LD-AP-E0-E18-09-D3,12
2025-11-14,PL_168,108990,396446,LD-AP-E0-E18-09-D3,13
2025-11-14,PL_168,206466,401309,LD-AP-E0-E18-06-D3,14
2025-11-14,PL_168,206466,401309,LD-AP-E0-E18-05-C2,15
2025-11-14,PL_168,142675,395468,LD-AP-E0-E18-13-C2,16
2025-11-14,PL_168,142675,395983,LD-AP-E0-E18-13-C2,17
2025-11-14,PL_168,28173,400698,LD-AP-E0-E18-06-D1,18
2025-11-14,PL_168,28173,396467,LD-AP-E0-E18-06-E1,19
2025-11-14,PL_168,32593,399816,LD-AQ-E0-E19-12-C3,20
2025-11-14,PL_168,32593,400156,LD-AQ-E0-E19-12-C3,21
2025-11-14,PL_168,32593,400698,LD-AQ-E0-E19-12-C3,22
2025-11-14,PL_168,32593,396467,LD-AQ-E0-E19-12-C3,23
2025-11-14,PL_168,32593,392424,LD-AQ-E0-E19-12-C3,24
2025-11-14,PL_168,32593,401309,LD-AQ-E0-E19-12-C3,25
2025-11-14,PL_168,9659,395983,LD-AQ-E0-E19-14-E1,26
2025-11-14,PL_168,9659,396467,LD-AQ-E0-E19-14-E1,27
2025-11-14,PL_168,9659,400976,LD-AQ-E0-E19-14-E1,28
2025-11-14,PL_168,25957,396467,LD-AQ-E0-E19-03-C3,29
2025-11-14,PL_168,25957,400698,LD-AQ-E0-E19-03-C3,30
2025-11-14,PL_168,25957,400156,LD-AQ-E0-E19-03-C3,31
2025-11-14,PL_168,25957,401309,LD-AQ-E0-E19-03-C3,32
2025-11-14,PL_168,143592,396467,LD-AQ-E0-E19-02-B1,33
2025-11-14,PL_168,143592,395983,LD-AQ-E0-E19-02-B1,34
2025-11-14,PL_168,143592,395468,LD-AQ-E0-E19-02-B1,35
2025-11-14,PL_168,5820,396446,LD-AQ-E0-E19-12-A1,36
2025-11-14,PL_168,5820,392424,LD-AQ-E0-E19-12-A1,37
2025-11-14,PL_168,194318,395983,LD-AQ-E0-E19-06-B3,38
2025-11-14,PL_168,194318,394413,LD-AQ-E0-E19-06-B3,39
2025-11-14,PL_168,194318,400156,LD-AQ-E0-E19-06-B3,40
2025-11-14,PL_168,194318,395468,LD-AQ-E0-E19-06-B3,41
2025-11-14,PL_168,126267,401309,LD-AQ-E0-E19-07-A3,42
2025-11-14,PL_168,126267,394413,LD-AQ-E0-E19-07-A3,43
2025-11-14,PL_168,73873,395983,LD-AQ-E0-E19-01-B1,44
2025-11-14,PL_168,73873,396446,LD-AQ-E0-E19-01-B1,45
2025-11-14,PL_168,73873,395468,LD-AQ-E0-E19-01-B1,46
2025-11-14,PL_168,140280,401309,LD-AQ-E0-E19-03-B2,47
2025-11-14,PL_168,140280,392424,LD-AQ-E0-E19-03-B2,48
2025-11-14,PL_168,25018,395468,LD-AQ-E0-E19-12-B2,49
2025-11-14,PL_168,25018,395983,LD-AQ-E0-E19-12-B2,50
2025-11-14,PL_168,94794,395983,LD-AQ-E0-E19-01-C2,51
2025-11-14,PL_168,94794,395468,LD-AQ-E0-E19-01-C2,52
2025-11-14,PL_168,58986,396446,LD-AQ-E0-E19-16-A1,53
2025-11-14,PL_168,14067,396446,LD-AQ-E0-E19-05-C1,54
2025-11-14,PL_168,262309,395983,LD-AQ-E0-E19-01-C2,55
2025-11-14,PL_168,262309,395468,LD-AQ-E0-E19-01-C2,56
2025-11-14,PL_168,18924,396446,LD-AR-E0-E20-13-A3,57
2025-11-14,PL_168,18164,401309,LD-AR-E0-E20-12-C2,58
2025-11-14,PL_168,18164,395983,LD-AR-E0-E20-12-C2,59
2025-11-14,PL_168,18164,400976,LD-AR-E0-E20-12-C2,60
2025-11-14,PL_168,18164,394413,LD-AR-E0-E20-12-C2,61
2025-11-14,PL_168,18164,401309,LD-AR-E0-E20-12-C2,62
2025-11-14,PL_168,26394,401309,LD-AR-E0-E20-16-D1,63
2025-11-14,PL_168,26394,394413,LD-AR-E0-E20-16-D1,64
2025-11-14,PL_168,26394,400698,LD-AR-E0-E20-16-D1,65
2025-11-14,PL_168,26394,392424,LD-AR-E0-E20-16-D1,66
2025-11-14,PL_168,26394,396467,LD-AR-E0-E20-16-D1,67
2025-11-14,PL_168,9588,394413,LD-AR-E0-E20-09-C2,68
2025-11-14,PL_168,3887,396467,LD-AR-E0-E20-10-D2,69
2025-11-14,PL_168,2224,401309,LD-AR-E0-E20-08-B1,70
2025-11-14,PL_168,13624,396467,LD-AR-E0-E20-15-A1,71
2025-11-14,PL_168,1470,396467,LD-AR-E0-E20-07-C3,72
2025-11-14,PL_168,23455,396446,LD-AR-E0-E20-13-B1,73
2025-11-14,PL_168,23455,392424,LD-AR-E0-E20-13-B1,74
