order_date,picklist_no,sku,store_id,bin,bin_rank
2025-11-14,PL_034,1462,401063,LD-AF-G2-C2-C6-08-E,1
2025-11-14,PL_034,1462,394957,LD-AF-G2-C2-C6-08-E,2
2025-11-14,PL_034,1462,398693,LD-AF-G2-C2-C6-08-E,3
2025-11-14,PL_034,1014,398693,LD-AG-G2-C2-C7-09-B,4
2025-11-14,PL_034,4132,394957,LD-AG-G2-C2-C7-02-C,5
2025-11-14,PL_034,24,398939,LD-AH-G2-C2-C8-08-E,6
2025-11-14,PL_034,774,398693,LD-AH-G2-C2-C8-01-F,7
2025-11-14,PL_034,1804,398939,LD-AH-G2-C2-C8-14-E,8
2025-11-14,PL_034,171,398693,LD-AM-C2-C15-06-C1,9
2025-11-14,PL_034,945,394957,LD-AM-C2-C15-06-D3,10
2025-11-14,PL_034,945,395059,LD-AM-C2-C15-06-D3,11
2025-11-14,PL_034,945,397205,LD-AM-C2-C15-06-D3,12
2025-11-14,PL_034,945,398693,LD-AM-C2-C15-06-D3,13
2025-11-14,PL_034,20709,394957,LD-AN-G2-C2-C14-14-A,14
2025-11-14,PL_034,20709,398939,LD-AN-G2-C2-C14-14-A,15
2025-11-14,PL_034,20709,397205,LD-AN-G2-C2-C14-06-B,16
2025-11-14,PL_034,20709,397205,LD-AN-G2-C2-C14-14-A,17
2025-11-14,PL_034,1804,400263,LD-AN-C2-C16-07-B3,18
2025-11-14,PL_034,1804,395059,LD-AN-C2-C16-07-B3,19
2025-11-14,PL_034,1804,401063,LD-AN-C2-C16-07-B3,20
