order_date,picklist_no,sku,store_id,bin,bin_rank
2025-11-26,PL_068,1472,396857,LD-AB-G2-C2-C2-10-E,1
2025-11-26,PL_068,182,400356,LD-AD-G2-C2-C4-04-E,2
2025-11-26,PL_068,182,396857,LD-AD-G2-C2-C4-04-E,3
2025-11-26,PL_068,16466,400356,LD-AD-G2-C2-C4-09-F,4
2025-11-26,PL_068,16466,400356,LD-AD-G2-C2-C4-10-A,5
2025-11-26,PL_068,16466,400061,LD-AE-G2-C2-C5-11-B,6
2025-11-26,PL_068,1478,400061,LD-AF-G2-C2-C6-09-A,7
2025-11-26,PL_068,182,400061,LD-AG-G2-C2-C7-11-E,8
2025-11-26,PL_068,1039,394542,LD-AG-G2-C2-C7-11-B,9
2025-11-26,PL_068,1039,394577,LD-AG-G2-C2-C7-11-B,10
2025-11-26,PL_068,1039,394577,LD-AG-G2-C2-C7-14-E,11
2025-11-26,PL_068,15884,400061,LD-AH-G2-C2-C8-10-B,12
2025-11-26,PL_068,15884,400356,LD-AH-G2-C2-C8-10-D,13
2025-11-26,PL_068,15884,400356,LD-AH-G2-C2-C8-11-E,14
2025-11-26,PL_068,15884,400061,LD-AH-G2-C2-C8-09-A,15
2025-11-26,PL_068,15884,394577,LD-AH-G2-C2-C8-09-A,16
2025-11-26,PL_068,1013,400356,LD-AH-G2-C2-C8-04-C,17
2025-11-26,PL_068,1013,401071,LD-AH-G2-C2-C8-04-C,18
2025-11-26,PL_068,1013,400356,LD-AH-G2-C2-C8-04-C,19
2025-11-26,PL_068,2924,396857,LD-AH-G2-C2-C8-06-C,20
2025-11-26,PL_068,2924,400061,LD-AH-G2-C2-C8-06-C,21
2025-11-26,PL_068,15884,396204,LD-AI-G2-C2-C9-01-C,22
2025-11-26,PL_068,15884,394542,LD-AI-G2-C2-C9-01-C,23
2025-11-26,PL_068,15884,392645,LD-AI-G2-C2-C9-01-C,24
2025-11-26,PL_068,1149,400989,LD-AJ-G2-A2-C10-16-F,25
2025-11-26,PL_068,1149,400989,LD-AK-G2-C2-C11-16-A,26
2025-11-26,PL_068,262736,400061,LD-AL-G2-C2-C12-13-F,27
2025-11-26,PL_068,182,400356,LD-AM-G2-C2-C15-11-E,28
2025-11-26,PL_068,182,396857,LD-AM-G2-C2-C13-01-B,29
2025-11-26,PL_068,15884,400989,LD-AM-G2-C2-C13-02-C,30
2025-11-26,PL_068,15884,400989,LD-AM-G2-C2-C13-01-D,31
2025-11-26,PL_068,15884,396204,LD-AM-G2-C2-C13-01-D,32
2025-11-26,PL_068,15884,401071,LD-AM-G2-C2-C13-01-D,33
2025-11-26,PL_068,1472,396857,LD-AM-G2-C2-C13-06-E,34
2025-11-26,PL_068,24,394577,LD-AM-G2-C2-C13-09-C,35
2025-11-26,PL_068,16466,394577,LD-AN-G2-C2-C14-14-D,36
2025-11-26,PL_068,16466,400061,LD-AN-G2-C2-C14-14-D,37
2025-11-26,PL_068,24,396857,LD-AN-C2-C16-16-A3,38
