order_date,picklist_no,sku,store_id,bin,bin_rank
2025-12-07,PL_047,23300,397205,PL-AA-G0-E0-E1-10-C,1
2025-12-07,PL_047,2550,397205,PL-AB-G0-E0-E2-12-D,2
2025-12-07,PL_047,21269,394957,PL-AC-G0-E0-E3-08-C,3
2025-12-07,PL_047,21269,398693,PL-AC-G0-E0-E3-08-C,4
2025-12-07,PL_047,11906,397205,PL-AC-G0-E0-E3-06-B,5
2025-12-07,PL_047,11906,394957,PL-AC-G0-E0-E3-06-B,6
2025-12-07,PL_047,881,395106,PL-AC-G0-E0-E3-08-B,7
2025-12-07,PL_047,881,395059,PL-AC-G0-E0-E3-08-B,8
2025-12-07,PL_047,256936,394957,PL-AC-G0-E0-E3-09-B,9
2025-12-07,PL_047,60474,398693,PL-AD-G0-E0-E4-02-C,10
2025-12-07,PL_047,238241,394957,PL-AD-G0-E0-E4-04-B,11
2025-12-07,PL_047,266,397205,PL-AE-G0-E0-E5-04-D,12
2025-12-07,PL_047,2608,400317,PL-AE-G0-E0-E5-15-B,13
2025-12-07,PL_047,2608,394957,PL-AE-G0-E0-E5-15-B,14
2025-12-07,PL_047,162909,400263,PL-AE-G0-E0-E5-05-A,15
2025-12-07,PL_047,162909,398693,PL-AE-G0-E0-E5-01-A,16
2025-12-07,PL_047,91458,398693,PL-AE-G0-E0-E5-01-B,17
2025-12-07,PL_047,9177,395059,PL-AF-G0-E0-E6-01-B,18
2025-12-07,PL_047,18163,400263,PL-AF-G0-E0-E6-09-A,19
2025-12-07,PL_047,18163,395106,PL-AF-G0-E0-E6-08-B,20
2025-12-07,PL_047,62379,397205,PL-AF-G0-E0-E6-07-A,21
2025-12-07,PL_047,161435,397205,PL-AF-G0-E0-E6-14-D,22
2025-12-07,PL_047,577,401063,PL-AG-G0-E0-E7-08-B,23
2025-12-07,PL_047,1318,398939,PL-AG-G0-E0-E7-02-B,24
2025-12-07,PL_047,69281,394957,PL-AG-G0-E0-E7-10-C,25
2025-12-07,PL_047,20316,394957,PL-AG-G0-E0-E7-06-B,26
2025-12-07,PL_047,4922,398693,PL-AH-G0-E0-E8-10-D,27
2025-12-07,PL_047,7875,394957,PL-AH-G0-E0-E8-05-B,28
2025-12-07,PL_047,7875,397205,PL-AH-G0-E0-E8-05-B,29
2025-12-07,PL_047,4308,398693,PL-AH-G0-E0-E8-03-A,30
2025-12-07,PL_047,214158,394957,PL-AH-G0-E0-E8-01-A,31
